GENE	REALFC	PVAL	LOG2FC	LOGPVAL	DEG
Ankle2_uc008yqe.2	0.825222976747	0.744025938035	-0.277144104035	0.128411923931	0
Cetn3_uc007rid.1	0.73200656804	0.501140878901	-0.450071501521	0.300040169684	0
Rmi1_uc007qua.2	0.650532005354	2.44249065418e-15	-0.620308057423	14.6121670894	1
Inpp5j_uc007hta.2	1.26494553627	1.0	0.339075269314	1.30184207985e-15	0
Gnpda2_uc008xqp.1	0.63404508558	1.03326680545e-10	-0.657342663938	9.98578752246	1
Gm16432_uc007duv.2	0.577516916122	1.0	-0.792064889573	9.54684191888e-15	0
AK041109_uc009sff.1	0.0290377316236	1.0	-5.10592743283	1.60560523181e-14	0
Abhd15_uc007kha.1	0.608338231206	0.0212653269437	-0.717054421207	1.67232793584	1
Nkiras2_uc007llt.1	1.76062099972	1e-17	0.816084380678	17.0	1
2810442I21Rik_uc007ibq.2	3.54459870505	3.00157130688e-05	1.82562230475	4.52265133486	1
Sema4a_uc008pvg.2	1.44495499201	0.0174838216608	0.531024555826	1.75736363207	1
E130008D07Rik_uc008cow.1	0.354066229693	1.0	-1.49790884669	7.81105247908e-15	0
AK140218_uc008cad.1	0.709634301797	0.621057285629	-0.494852347599	0.206868339139	0
Ifna5_uc008toa.1	35.6178205918	1.0	5.15452733739	1.51881575982e-14	0
Zfpm2_uc007voq.1	0.46591791581	0.0120765783618	-1.10185228783	1.91805609627	1
H2-T23_uc008cjr.1	2.38657014835	0.0182510207722	1.25493874209	1.73871284061	1
Tceb2_uc008atr.1	1.1540866299	0.959879797926	0.206751521931	0.0177831485915	0
Tomm40_uc009fna.2	0.900639581247	0.93156114188	-0.150978212351	0.0307886354434	0
Mlycd_uc009npo.1	0.506935993606	0.534219049306	-0.980124492702	0.272280629865	0
1700020I14Rik_uc008ltx.2	0.553223750257	1e-17	-0.85406500123	17.0	1
Rft1_uc007svm.1	0.679760150778	6.10733685846e-13	-0.556902304883	12.2141481252	1
Pdgfra_uc008xua.1	3.88492568577	0.0207772604692	1.95788700178	1.68241171576	1
Fam178b_uc007aqu.2	0.498014346439	0.0936938177862	-1.00574079188	1.02828906429	0
Sgsm2_uc007kck.1	0.675971284654	0.202336447782	-0.564966132946	0.693925878747	0
Sys1_uc008nur.1	0.807800393259	0.884023172329	-0.307929246504	0.0535363509568	0
Dusp15_uc008ngu.2	8.37604071231	4.04121180964e-14	3.0662684546	13.3934883865	1
Clca6_uc008rqe.1	0.0262779589289	1.0	-5.25000296729	1.38863155184e-14	0
Rian_uc007paz.2	4.907008856	9.28462370098e-07	2.29484387513	6.03223569321	1
Gm11435_uc007kph.2	0.935963626648	1.0	-0.0954756299009	6.07526303929e-15	0
Oxa1l_uc007tvt.1	0.779334909373	4.41544579977e-06	-0.359684653305	5.35502544189	1
Ankrd13a_uc008zaf.1	2.30922074073	2.00962561819e-05	1.20740608837	4.69688484163	1
1700034H15Rik_uc007edb.2	0.556182340719	1.0	-0.846370156319	3.90552623954e-15	0
